team_id,season,player,num,position,height,weight,birth_date,age,exp,school,player_id
1610612743,2022,Jack White,10.0,F,200.66,102.05828325,1997-08-05,25,R,Duke,1631298
1610612743,2022,Bruce Brown,11.0,G-F,193.04,91.62565874,1996-08-15,26,4,Miami,1628971
1610612743,2022,Ish Smith,14.0,G,182.88,79.37866475,1988-07-05,34,12,Wake Forest,202397
1610612743,2022,Nikola Jokic,15.0,C,210.82,128.82023308,1995-02-19,27,7,Mega Basket,203999
1610612743,2022,Collin Gillespie,21.0,G,185.42,88.45051215000001,1999-06-25,23,R,Villanova,1631221
1610612743,2022,Zeke Nnaji,22.0,F-C,205.74,108.8621688,2001-01-09,21,2,Arizona,1630192
1610612743,2022,Jamal Murray,27.0,G,193.04,97.52235955,1997-02-23,25,5,Kentucky,1627750
1610612743,2022,Vlatko Cancar,31.0,F,203.2,107.04779932,1997-04-10,25,3,San Pablo Burgos,1628427
1610612743,2022,Jeff Green,32.0,F,203.2,106.59420695,1986-08-28,36,14,Georgetown,201145
1610612743,2022,Aaron Gordon,50.0,F,203.2,106.59420695,1995-09-16,27,8,Arizona,203932
1610612750,2022,D'Angelo Russell,0.0,G,193.04,87.54332741,1996-02-23,26,7,Ohio State,1626156
1610612750,2022,Anthony Edwards,1.0,G,193.04,102.05828325,2001-08-05,21,2,Georgia,1630162
1610612750,2022,Jaden McDaniels,3.0,F,205.74,83.91458845000001,2000-09-29,22,2,Washington,1630183
1610612750,2022,Jaylen Nowell,4.0,G,193.04,91.17206637,1999-07-09,23,3,Washington,1629669
1610612750,2022,Kyle Anderson,5.0,F-G,205.74,104.3262451,1993-09-20,29,8,UCLA,203937
1610612750,2022,Jordan McLaughlin,6.0,G,182.88,83.91458845000001,1996-04-09,26,3,Southern California,1629162
1610612750,2022,Wendell Moore Jr.,7.0,G,195.58,97.52235955,2001-09-18,21,R,Duke,1631111
1610612750,2022,Josh Minott,8.0,F,203.2,92.98643585,2002-11-25,19,R,Memphis,1631169
1610612750,2022,Bryn Forbes,10.0,G,187.96,92.98643585,1993-07-23,29,6,Michigan State,1627854
1610612750,2022,Naz Reid,11.0,C-F,205.74,119.74838568,1999-08-26,23,3,Louisiana State,1629675
1610612750,2022,Taurean Prince,12.0,F,198.12,98.88313666,1994-03-22,28,6,Baylor,1627752
1610612750,2022,Nathan Knight,13.0,F-C,203.2,114.75886961,1997-09-20,25,2,William & Mary,1630233
1610612750,2022,Austin Rivers,25.0,G,193.04,90.718474,1992-08-01,30,10,Duke,203085
1610612750,2022,Rudy Gobert,27.0,C,215.9,117.02683146,1992-06-26,30,9,Cholet,203497
1610612750,2022,Karl-Anthony Towns,32.0,C-F,213.36,112.49090776,1995-11-15,27,7,Kentucky,1626157
1610612750,2022,Luka Garza,55.0,C,208.28,110.22294591,1998-12-27,23,1,Iowa,1630568
1610612760,2022,Shai Gilgeous-Alexander,2.0,G,198.12,88.45051215000001,1998-07-12,24,4,Kentucky,1628983
1610612760,2022,Josh Giddey,3.0,G,203.2,97.97595192,2002-10-10,20,1,NBA Global Academy,1630581
1610612760,2022,Luguentz Dort,5.0,G,193.04,99.7903214,1999-04-19,23,3,Arizona State,1629652
1610612760,2022,Jaylin Williams,6.0,F,205.74,108.8621688,2002-06-29,20,R,Arkansas,1631119
1610612760,2022,Chet Holmgren,7.0,C-F,215.9,88.45051215000001,2002-05-01,20,R,Gonzaga,1631096
1610612760,2022,Jalen Williams,8.0,G-F,195.58,95.70799007,2001-04-14,21,R,Santa Clara,1631114
1610612760,2022,Isaiah Joe,11.0,G,190.5,74.84274105,1999-07-02,23,2,Arkansas,1630198
1610612760,2022,Lindy Waters III,12.0,F,198.12,95.2543977,1997-07-28,25,1,Oklahoma State,1630322
1610612760,2022,Ousmane Dieng,13.0,F,205.74,83.91458845000001,2003-05-21,19,R,New Zealand Breakers,1631172
1610612760,2022,Aleksej Pokusevski,17.0,F,213.36,95.2543977,2001-12-26,20,2,Olympiacos,1630197
1610612760,2022,Aaron Wiggins,21.0,G,195.58,86.1825503,1999-01-02,23,1,Maryland,1630598
1610612760,2022,Tre Mann,23.0,G,190.5,80.73944186,2001-02-03,21,1,Florida,1630544
1610612760,2022,Mike Muscala,33.0,F-C,210.82,108.8621688,1991-07-01,31,9,Bucknell,203488
1610612760,2022,Kenrich Williams,34.0,G-F,198.12,95.2543977,1994-12-02,27,4,TCU,1629026
1610612760,2022,Jeremiah Robinson-Earl,50.0,F,203.2,108.8621688,2000-11-03,22,1,Villanova,1630526
1610612760,2022,Darius Bazley,55.0,F,205.74,97.97595192,2000-06-12,22,3,Princeton HS (OH),1629647
1610612760,2022,Eugene Omoruyi,97.0,F,198.12,106.59420695,1997-02-14,25,1,Oregon,1630647
1610612757,2022,Damian Lillard,0.0,G,187.96,88.45051215000001,1990-07-15,32,10,Weber State,203081
1610612757,2022,Gary Payton II,0.0,G,187.96,88.45051215000001,1992-12-01,29,6,Oregon State,1627780
1610612757,2022,Anfernee Simons,1.0,G,190.5,82.10021897,1999-06-08,23,4,Edgewater HS (FL),1629014
1610612757,2022,Trendon Watford,2.0,F,203.2,107.50139169,2000-11-09,22,1,Louisiana State,1630570
1610612757,2022,Greg Brown III,4.0,F,200.66,93.44002822,2001-09-01,21,1,Texas,1630535
1610612757,2022,Keon Johnson,6.0,G,190.5,83.91458845000001,2002-03-10,20,1,Tennessee,1630553
1610612757,2022,Jerami Grant,9.0,F,203.2,95.2543977,1994-03-12,28,8,Syracuse,203924
1610612757,2022,Nassir Little,10.0,F-G,195.58,99.7903214,2000-02-11,22,3,North Carolina,1629642
1610612757,2022,Josh Hart,11.0,G,193.04,97.52235955,1995-03-06,27,5,Villanova,1628404
1610612757,2022,Shaedon Sharpe,17.0,G,195.58,90.718474,2003-05-30,19,R,Kentucky,1631101
1610612757,2022,John Butler Jr.,21.0,F,213.36,86.1825503,2002-12-04,19,R,Florida State,1631219
1610612757,2022,Drew Eubanks,24.0,F-C,208.28,111.13013065,1997-02-01,25,4,Oregon State,1629234
1610612757,2022,Justise Winslow,26.0,F-G,198.12,100.69750614,1996-03-26,26,7,Duke,1626159
1610612757,2022,Jusuf Nurkic,27.0,C,213.36,131.5417873,1994-08-23,28,8,Cedevita,203994
1610612757,2022,Olivier Sarr,33.0,C,210.82,108.8621688,1999-02-20,23,1,Kentucky,1630846
1610612757,2022,Jabari Walker,34.0,F,200.66,90.718474,2002-07-30,20,R,Colorado,1631133
1610612762,2022,Talen Horton-Tucker,0.0,G,193.04,106.14061458,2000-11-25,21,3,Iowa State,1629659
1610612762,2022,Jordan Clarkson,0.0,G,195.58,87.99691978,1992-06-07,30,8,Missouri,203903
1610612762,2022,Collin Sexton,2.0,G,187.96,86.1825503,1999-01-04,23,4,Alabama,1629012
1610612762,2022,Malik Beasley,5.0,G,193.04,84.82177319,1996-11-26,25,6,Florida State,1627736
1610612762,2022,Nickeil Alexander-Walker,6.0,G,195.58,92.98643585,1998-09-02,24,3,Virginia Tech,1629638
1610612762,2022,Jarred Vanderbilt,8.0,F,203.2,97.06876718,1999-04-03,23,4,Kentucky,1629020
1610612762,2022,Leandro Bolmaro,10.0,F,198.12,90.718474,2000-09-11,22,1,FC Barcelona,1630195
1610612762,2022,Mike Conley,11.0,G,185.42,79.37866475,1987-10-11,35,15,Ohio State,201144
1610612762,2022,Simone Fontecchio,16.0,F,200.66,94.80080533,1995-12-09,26,R,Baskonia,1631323
1610612762,2022,Udoka Azubuike,20.0,C-F,210.82,122.4699399,1999-09-17,23,2,Kansas,1628962
1610612762,2022,Rudy Gay,22.0,F-G,203.2,113.3980925,1986-08-17,36,16,Connecticut,200752
1610612762,2022,Lauri Markkanen,23.0,F-C,213.36,108.8621688,1997-05-22,25,5,Arizona,1628374
1610612762,2022,Walker Kessler,24.0,C,213.36,111.13013065,2001-07-26,21,R,Auburn,1631117
1610612762,2022,Micah Potter,25.0,C,203.2,112.49090776,1998-04-06,24,1,Wisconsin,1630695
1610612762,2022,Ochai Agbaji,30.0,G,195.58,97.52235955,2000-04-20,22,R,Kansas,1630534
1610612762,2022,Johnny Juzang,33.0,G,198.12,94.80080533,2001-03-17,21,R,UCLA,1630548
1610612762,2022,Kelly Olynyk,41.0,F-C,210.82,108.8621688,1991-04-19,31,9,Gonzaga,203482
1610612744,2022,Jonathan Kuminga,0.0,F,200.66,102.05828325,2002-10-06,20,1,NBA G League Ignite,1630228
1610612744,2022,Donte DiVincenzo,0.0,G,193.04,92.07925111,1997-01-31,25,4,Villanova,1628978
1610612744,2022,JaMychal Green,1.0,F-C,205.74,102.96546799,1990-06-21,32,8,Alabama,203210
1610612744,2022,Ryan Rollins,2.0,G,190.5,81.6466266,2002-07-03,20,R,Toledo,1631157
1610612744,2022,Jordan Poole,3.0,G,193.04,87.99691978,1999-06-19,23,3,Michigan,1629673
1610612744,2022,Moses Moody,4.0,G,195.58,95.70799007,2002-05-31,20,1,Arkansas,1630541
1610612744,2022,Kevon Looney,5.0,F,205.74,100.69750614,1996-02-06,26,7,UCLA,1626172
1610612744,2022,Patrick Baldwin Jr.,7.0,F,205.74,99.7903214,2002-11-18,19,R,Wisconsin-Milwaukee,1631116
1610612744,2022,Andre Iguodala,9.0,G-F,198.12,97.52235955,1984-01-28,38,18,Arizona,2738
1610612744,2022,Ty Jerome,10.0,G-F,195.58,88.45051215000001,1997-07-08,25,3,Virginia,1629660
1610612744,2022,Klay Thompson,11.0,G,198.12,99.7903214,1990-02-08,32,9,Washington State,202691
1610612744,2022,Andrew Wiggins,22.0,F,200.66,89.35769689,1995-02-23,27,8,Kansas,203952
1610612744,2022,Draymond Green,23.0,F,198.12,104.3262451,1990-03-04,32,10,Michigan State,203110
1610612744,2022,Stephen Curry,30.0,G,187.96,83.91458845000001,1988-03-14,34,13,Davidson,201939
1610612744,2022,James Wiseman,33.0,C,213.36,108.8621688,2001-03-31,21,1,Memphis,1630164
1610612744,2022,Anthony Lamb,40.0,F,198.12,102.96546799,1998-01-20,24,2,Vermont,1630237
1610612746,2022,Reggie Jackson,1.0,G,187.96,94.34721296,1990-04-16,32,11,Boston College,202704
1610612746,2022,Kawhi Leonard,2.0,F,200.66,102.05828325,1991-06-29,31,10,San Diego State,202695
1610612746,2022,Brandon Boston Jr.,4.0,G,198.12,85.27536556,2001-11-28,20,1,Kentucky,1630527
1610612746,2022,Luke Kennard,5.0,G,195.58,93.44002822,1996-06-24,26,5,Duke,1628379
1610612746,2022,Moses Brown,6.0,C,218.44,111.13013065,1999-10-13,23,3,UCLA,1629650
1610612746,2022,Amir Coffey,7.0,G-F,200.66,95.2543977,1997-06-17,25,3,Minnesota,1629599
1610612746,2022,Marcus Morris Sr.,8.0,F,203.2,98.88313666,1989-09-02,33,11,Kansas,202694
1610612746,2022,John Wall,11.0,G,190.5,95.2543977,1990-09-06,32,10,Kentucky,202322
1610612746,2022,Paul George,13.0,F,203.2,99.7903214,1990-05-02,32,12,Fresno State,202331
1610612746,2022,Terance Mann,14.0,G-F,195.58,97.52235955,1996-10-18,26,3,Florida State,1629611
1610612746,2022,Jason Preston,17.0,G,190.5,82.10021897,1999-08-10,23,R,Ohio,1630554
1610612746,2022,Robert Covington,23.0,F,200.66,94.80080533,1990-12-14,31,9,Tennessee State,203496
1610612746,2022,Norman Powell,24.0,G,193.04,97.52235955,1993-05-25,29,7,UCLA,1626181
1610612746,2022,Moussa Diabate,25.0,F,208.28,95.2543977,2002-01-21,20,R,Michigan,1631217
1610612746,2022,Nicolas Batum,33.0,G-F,203.2,104.3262451,1988-12-14,33,14,Le Mans,201587
1610612746,2022,Ivica Zubac,40.0,C,213.36,108.8621688,1997-03-18,25,6,Mega Basket,1627826
1610612747,2022,Russell Westbrook,0.0,G,190.5,90.718474,1988-11-12,34,14,UCLA,201566
1610612747,2022,Anthony Davis,3.0,F-C,208.28,114.75886961,1993-03-11,29,10,Kentucky,203076
1610612747,2022,Lonnie Walker IV,4.0,G-F,193.04,92.53284348,1998-12-14,23,4,Miami,1629022
1610612747,2022,LeBron James,6.0,F,205.74,113.3980925,1984-12-30,37,19,St. Vincent-St. Mary HS (OH),2544
1610612747,2022,Troy Brown Jr.,7.0,G-F,200.66,97.52235955,1999-07-28,23,4,Oregon,1628972
1610612747,2022,Max Christie,10.0,G,195.58,86.1825503,2003-02-10,19,R,Michigan State,1631108
1610612747,2022,Kendrick Nunn,12.0,G,190.5,86.1825503,1995-08-03,27,2,Oakland,1629134
1610612747,2022,Scotty Pippen Jr.,14.0,G,185.42,77.1107029,2000-11-10,22,R,Vanderbilt,1630590
1610612747,2022,Austin Reaves,15.0,G,195.58,89.35769689,1998-05-29,24,1,Oklahoma,1630559
1610612747,2022,Dennis Schroder,17.0,G,185.42,78.01788764,1993-09-15,29,9,Braunschweig,203471
1610612747,2022,Cole Swider,20.0,F,205.74,99.7903214,1999-05-08,23,R,Syracuse,1631306
1610612747,2022,Patrick Beverley,21.0,G,187.96,81.6466266,1988-07-12,34,10,Arkansas,201976
1610612747,2022,Damian Jones,30.0,C,210.82,111.13013065,1995-06-30,27,6,Vanderbilt,1627745
1610612747,2022,Thomas Bryant,31.0,C-F,208.28,112.49090776,1997-07-31,25,5,Indiana,1628418
1610612747,2022,Wenyen Gabriel,35.0,F,205.74,92.98643585,1997-03-26,25,3,Kentucky,1629117
1610612747,2022,Matt Ryan,37.0,F,198.12,97.52235955,1997-04-17,25,1,Tennessee-Chattanooga,1630346
1610612747,2022,Juan Toscano-Anderson,95.0,F,198.12,94.80080533,1993-04-10,29,3,Marquette,1629308
1610612756,2022,Torrey Craig,0.0,F,200.66,100.24391377,1990-12-19,31,5,South Carolina Upstate,1628470
1610612756,2022,Devin Booker,1.0,G,195.58,93.44002822,1996-10-30,26,7,Kentucky,1626164
1610612756,2022,Josh Okogie,2.0,G,193.04,96.61517481,1998-09-01,24,4,Georgia Tech,1629006
1610612756,2022,Chris Paul,3.0,G,182.88,79.37866475,1985-05-06,37,17,Wake Forest,101108
1610612756,2022,Duane Washington Jr.,4.0,G,187.96,89.35769689,2000-03-24,22,1,Ohio State,1630613
1610612756,2022,Damion Lee,10.0,G-F,195.58,95.2543977,1992-10-21,30,5,Drexel,1627814
1610612756,2022,Jock Landale,11.0,C,210.82,115.66605435,1995-10-25,27,1,St. Mary's,1629111
1610612756,2022,Ish Wainright,12.0,F,195.58,113.3980925,1994-09-12,28,1,Baylor,1630688
1610612756,2022,Landry Shamet,14.0,G,193.04,86.1825503,1997-03-13,25,4,Wichita State,1629013
1610612756,2022,Cameron Payne,15.0,G,185.42,83.00740371,1994-08-08,28,7,Murray State,1626166
1610612756,2022,Bismack Biyombo,18.0,C,203.2,115.66605435,1992-08-28,30,11,Baloncesto Fuenlabrada,202687
1610612756,2022,Dario Saric,20.0,F-C,208.28,102.05828325,1994-04-08,28,5,Anadolu Efes,203967
1610612756,2022,Deandre Ayton,22.0,C,213.36,113.3980925,1998-07-23,24,4,Arizona,1629028
1610612756,2022,Cameron Johnson,23.0,F,203.2,95.2543977,1996-03-03,26,3,North Carolina,1629661
1610612756,2022,Mikal Bridges,25.0,F,198.12,94.80080533,1996-08-30,26,4,Villanova,1628969
1610612756,2022,Jae Crowder,99.0,F,198.12,106.59420695,1990-07-06,32,10,Marquette,203109
1610612758,2022,Malik Monk,0.0,G,190.5,90.718474,1998-02-04,24,5,Kentucky,1628370
1610612758,2022,Terence Davis,3.0,G,193.04,91.17206637,1997-05-16,25,3,Mississippi,1629056
1610612758,2022,De'Aaron Fox,5.0,G,190.5,83.91458845000001,1997-12-20,24,5,Kentucky,1628368
1610612758,2022,Chimezie Metu,7.0,F-C,205.74,102.05828325,1997-03-22,25,4,Southern California,1629002
1610612758,2022,Matthew Dellavedova,8.0,G,190.5,90.718474,1990-09-08,32,8,St. Mary's,203521
1610612758,2022,Kevin Huerter,9.0,G-F,200.66,89.81128926000001,1998-08-27,24,4,Maryland,1628989
1610612758,2022,Domantas Sabonis,10.0,F-C,215.9,108.8621688,1996-05-03,26,6,Gonzaga,1627734
1610612758,2022,Keegan Murray,13.0,F,203.2,102.05828325,2000-08-19,22,R,Iowa,1631099
1610612758,2022,Davion Mitchell,15.0,G,182.88,91.62565874,1998-09-05,24,1,Baylor,1630558
1610612758,2022,Chima Moneke,19.0,F,195.58,101.15109851,1995-12-24,26,R,California-Davis,1631320
1610612758,2022,Richaun Holmes,22.0,F,203.2,106.59420695,1993-10-15,29,7,Bowling Green,1626158
1610612758,2022,Keon Ellis,23.0,G,190.5,79.37866475,2000-01-08,22,R,Alabama,1631165
1610612758,2022,Alex Len,25.0,C,218.44,113.3980925,1993-06-16,29,9,Maryland,203458
1610612758,2022,KZ Okpala,30.0,F-G,203.2,97.52235955,1999-04-28,23,3,Stanford,1629644
1610612758,2022,Harrison Barnes,40.0,F,203.2,102.05828325,1992-05-30,30,10,North Carolina,203084
1610612758,2022,Trey Lyles,41.0,F,205.74,106.14061458,1995-11-05,27,7,Kentucky,1626168
1610612758,2022,Neemias Queta,88.0,C,213.36,112.49090776,1999-07-13,23,1,Utah State,1629674
1610612742,2022,JaVale McGee,0.0,C-F,213.36,122.4699399,1988-01-19,34,14,Nevada,201580
1610612742,2022,Theo Pinson,1.0,G-F,200.66,96.16158244,1995-11-05,27,4,North Carolina,1629033
1610612742,2022,Facundo Campazzo,2.0,G,177.8,88.45051215000001,1991-03-23,31,2,Murcia,1630267
1610612742,2022,Jaden Hardy,3.0,G,190.5,89.81128926000001,2002-07-05,20,R,NBA G League Ignite,1630702
1610612742,2022,Dwight Powell,7.0,F-C,208.28,108.8621688,1991-07-20,31,8,Stanford,203939
1610612742,2022,Josh Green,8.0,G,200.66,90.718474,2000-11-16,21,2,Arizona,1630182
1610612742,2022,Dorian Finney-Smith,10.0,F,200.66,99.7903214,1993-05-04,29,6,Florida,1627827
1610612742,2022,Tim Hardaway Jr.,11.0,G-F,195.58,92.98643585,1992-03-16,30,9,Michigan,203501
1610612742,2022,Frank Ntilikina,21.0,G,193.04,90.718474,1998-07-28,24,5,Strasbourg IG,1628373
1610612742,2022,Tyler Dorsey,22.0,G,193.04,81.6466266,1996-02-18,26,2,Oregon,1628416
1610612742,2022,McKinley Wright IV,25.0,G,180.34,87.08973504000001,1998-10-25,24,1,Colorado,1630593
1610612742,2022,Reggie Bullock,25.0,G-F,198.12,92.98643585,1991-03-16,31,9,North Carolina,203493
1610612742,2022,Spencer Dinwiddie,26.0,G,195.58,97.52235955,1993-04-06,29,8,Colorado,203915
1610612742,2022,Christian Wood,35.0,F,205.74,97.06876718,1995-09-27,27,6,UNLV,1626174
1610612742,2022,Maxi Kleber,42.0,F,208.28,108.8621688,1992-01-29,30,5,Bayern Munich,1628467
1610612742,2022,Davis Bertans,44.0,F,208.28,102.05828325,1992-11-12,30,6,Baskonia,202722
1610612742,2022,Luka Doncic,77.0,F-G,200.66,104.3262451,1999-02-28,23,4,Real Madrid,1629029
1610612745,2022,TyTy Washington Jr.,0.0,G,190.5,88.45051215000001,2001-11-15,20,R,Kentucky,1631102
1610612745,2022,Jabari Smith Jr.,1.0,F,210.82,99.7903214,2003-05-13,19,R,Auburn,1631095
1610612745,2022,Kevin Porter Jr.,3.0,G-F,193.04,92.07925111,2000-05-04,22,3,Southern California,1629645
1610612745,2022,Jalen Green,4.0,G,193.04,84.36818082,2002-02-09,20,1,NBA G League Ignite,1630224
1610612745,2022,Darius Days,5.0,F,200.66,111.13013065,1999-10-20,23,R,Louisiana State,1630620
1610612745,2022,Kenyon Martin Jr.,6.0,F,200.66,97.52235955,2001-01-06,21,2,IMG Academy (FL),1630231
1610612745,2022,Jae'Sean Tate,8.0,F,195.58,104.3262451,1995-10-28,27,2,Ohio State,1630256
1610612745,2022,Josh Christopher,9.0,G,193.04,97.52235955,2001-12-08,20,1,Arizona State,1630528
1610612745,2022,Eric Gordon,10.0,G,190.5,97.52235955,1988-12-25,33,14,Indiana,201569
1610612745,2022,Trevor Hudgins,12.0,G,182.88,81.6466266,1999-03-23,23,R,Northwest Missouri State,1631309
1610612745,2022,Daishen Nix,15.0,G,193.04,102.51187562,2002-02-13,20,1,NBA G League Ignite,1630227
1610612745,2022,Usman Garuba,16.0,F,203.2,103.87265273,2002-03-09,20,1,Real Madrid,1630586
1610612745,2022,Tari Eason,17.0,F,203.2,97.52235955,2001-05-10,21,R,Louisiana State,1631106
1610612745,2022,Bruno Fernando,20.0,F-C,208.28,108.8621688,1998-08-15,24,3,Maryland,1628981
1610612745,2022,Garrison Mathews,25.0,G,198.12,97.52235955,1996-10-24,26,3,Lipscomb,1629726
1610612745,2022,Alperen Sengun,28.0,C,210.82,110.22294591,2002-07-25,20,1,Besiktas,1630578
1610612745,2022,Boban Marjanovic,51.0,C,223.52,131.5417873,1988-08-15,34,7,Crvena zvezda,1626246
1610612763,2022,Kennedy Chandler,1.0,G,180.34,77.1107029,2002-09-16,20,R,Tennessee,1631113
1610612763,2022,Xavier Tillman,2.0,F,200.66,111.13013065,1999-01-12,23,2,Michigan State,1630214
1610612763,2022,Jake LaRavia,3.0,F,200.66,106.59420695,2001-11-03,21,R,Wake Forest,1631222
1610612763,2022,Steven Adams,4.0,C,210.82,120.20197805,1993-07-20,29,9,Pittsburgh,203500
1610612763,2022,Vince Williams Jr.,5.0,G,193.04,92.98643585,2000-08-30,22,R,Virginia Commonwealth,1631246
1610612763,2022,Kenneth Lofton Jr.,6.0,F,198.12,124.73790175,2002-08-14,20,R,Louisiana Tech,1631254
1610612763,2022,Santi Aldama,7.0,F-C,213.36,97.52235955,2001-01-10,21,1,Loyola-Maryland,1630583
1610612763,2022,Ziaire Williams,8.0,F,205.74,83.91458845000001,2001-09-12,21,1,Stanford,1630533
1610612763,2022,Ja Morant,12.0,G,187.96,78.92507238,1999-08-10,23,3,Murray State,1629630
1610612763,2022,Jaren Jackson Jr.,13.0,F-C,208.28,109.76935354,1999-09-15,23,4,Michigan State,1628991
1610612763,2022,Danny Green,14.0,G,198.12,97.52235955,1987-06-22,35,13,North Carolina,201980
1610612763,2022,Brandon Clarke,15.0,F,203.2,97.52235955,1996-09-19,26,3,Gonzaga,1629634
1610612763,2022,Tyus Jones,21.0,G,187.96,88.90410452,1996-05-10,26,7,Duke,1626145
1610612763,2022,Desmond Bane,22.0,G,195.58,97.52235955,1998-06-25,24,2,TCU,1630217
1610612763,2022,Dillon Brooks,24.0,G-F,198.12,102.05828325,1996-01-22,26,5,Oregon,1628415
1610612763,2022,David Roddy,27.0,F,193.04,115.66605435,2001-03-27,21,R,Colorado State,1631223
1610612763,2022,John Konchar,46.0,G,195.58,95.2543977,1996-03-22,26,3,Indiana-Purdue Fort Wayne,1629723
1610612740,2022,E.J. Liddell,,F,198.12,108.8621688,2000-12-18,21,R,Ohio State,1630604
1610612740,2022,Dereon Seabron,0.0,G,195.58,81.6466266,2000-05-26,22,R,North Carolina State,1631220
1610612740,2022,Zion Williamson,1.0,F,198.12,128.82023308,2000-07-06,22,2,Duke,1629627
1610612740,2022,CJ McCollum,3.0,G,190.5,86.1825503,1991-09-19,31,9,Lehigh,203468
1610612740,2022,Devonte' Graham,4.0,G,185.42,88.45051215000001,1995-02-22,27,4,Kansas,1628984
1610612740,2022,Herbert Jones,5.0,F,200.66,93.44002822,1998-10-06,24,1,Alabama,1630529
1610612740,2022,Naji Marshall,8.0,F,200.66,99.7903214,1998-01-24,24,2,Xavier,1630230
1610612740,2022,Willy Hernangomez,9.0,C-F,210.82,113.3980925,1994-05-27,28,6,Cajasol Sevilla,1626195
1610612740,2022,Jaxson Hayes,10.0,C-F,213.36,99.7903214,2000-05-23,22,3,Texas,1629637
1610612740,2022,Dyson Daniels,11.0,G,200.66,90.26488163,2003-03-17,19,R,NBA G League Ignite,1630700
1610612740,2022,Kira Lewis Jr.,13.0,G,185.42,77.1107029,2001-04-06,21,2,Alabama,1630184
1610612740,2022,Brandon Ingram,14.0,F,203.2,86.1825503,1997-09-02,25,6,Duke,1627742
1610612740,2022,Jose Alvarado,15.0,G,182.88,81.19303423000001,1998-04-12,24,1,Georgia Tech,1630631
1610612740,2022,Jonas Valanciunas,17.0,C,210.82,120.20197805,1992-05-06,30,10,Lietuvos rytas Vilnius,202685
1610612740,2022,Larry Nance Jr.,22.0,F-C,203.2,111.13013065,1993-01-01,29,7,Wyoming,1626204
1610612740,2022,Trey Murphy III,25.0,F,203.2,93.44002822,2000-06-18,22,1,Virginia,1630530
1610612740,2022,Garrett Temple,41.0,G-F,198.12,88.45051215000001,1986-05-08,36,12,Louisiana State,202066
1610612759,2022,Keldon Johnson,3.0,F-G,195.58,99.7903214,1999-10-11,23,3,Kentucky,1629640
1610612759,2022,Josh Richardson,7.0,G,198.12,90.718474,1993-09-15,29,7,Tennessee,1626196
1610612759,2022,Jeremy Sochan,10.0,F,203.2,104.3262451,2003-05-20,19,R,Baylor,1631110
1610612759,2022,Blake Wesley,14.0,G,193.04,83.91458845000001,2003-03-16,19,R,Notre Dame,1631104
1610612759,2022,Doug McDermott,17.0,F,198.12,102.05828325,1992-01-03,30,8,Creighton,203926
1610612759,2022,Isaiah Roby,18.0,F,203.2,104.3262451,1998-02-03,24,3,Nebraska,1629676
1610612759,2022,Malaki Branham,22.0,F,193.04,81.6466266,2003-05-12,19,R,Ohio State,1631103
1610612759,2022,Zach Collins,23.0,F-C,210.82,113.3980925,1997-11-19,24,4,Gonzaga,1628380
1610612759,2022,Devin Vassell,24.0,G-F,195.58,90.718474,2000-08-23,22,2,Florida State,1630170
1610612759,2022,Jakob Poeltl,25.0,C,215.9,111.13013065,1995-10-15,27,6,Utah,1627751
1610612759,2022,Dominick Barlow,26.0,F,205.74,97.52235955,2003-05-26,19,R,                                   ,1631230
1610612759,2022,Charles Bassey,28.0,C-F,205.74,104.3262451,2000-10-28,22,1,Western Kentucky,1629646
1610612759,2022,Keita Bates-Diop,31.0,F,203.2,103.87265273,1996-01-23,26,4,Ohio State,1628966
1610612759,2022,Tre Jones,33.0,G,185.42,83.91458845000001,2000-01-08,22,2,Duke,1630200
1610612759,2022,Romeo Langford,35.0,G-F,195.58,97.97595192,1999-10-25,23,3,Indiana,1629641
1610612759,2022,Gorgui Dieng,41.0,C,208.28,112.49090776,1990-01-18,32,9,Louisville,203476
1610612759,2022,Jordan Hall,55.0,G,200.66,97.52235955,2002-01-14,20,R,St. Joseph's (PA),1631160
